X_mm,Y_mm,Z_mm,Layer,_matrix_row,_matrix_col
4.08,0.63,0.1801098,lower,7,51
4.16,0.63,0.1801122,lower,7,52
4.24,0.63,0.18011459999999999,lower,7,53
4.32,0.63,0.180117,lower,7,54
4.4,0.63,0.18011939999999999,lower,7,55
4.48,0.63,0.1801218,lower,7,56
4.5600000000000005,0.63,0.18012419999999998,lower,7,57
4.64,0.63,0.1801266,lower,7,58
4.72,0.63,0.18012899999999998,lower,7,59
4.8,0.63,0.1801314,lower,7,60
4.88,0.63,0.18013379999999998,lower,7,61
4.96,0.63,0.1801362,lower,7,62
5.04,0.63,0.18013859999999998,lower,7,63
5.12,0.63,0.180141,lower,7,64
5.2,0.63,0.18014339999999998,lower,7,65
5.28,0.63,0.1801458,lower,7,66
5.36,0.63,0.18014819999999998,lower,7,67
5.44,0.63,0.1801506,lower,7,68
5.5200000000000005,0.63,0.18015299999999998,lower,7,69
5.6000000000000005,0.63,0.1801554,lower,7,70
5.68,0.63,0.18015779999999998,lower,7,71
5.76,0.63,0.1801602,lower,7,72
5.84,0.63,0.18016259999999998,lower,7,73
5.92,0.63,0.180165,lower,7,74
6.0,0.63,0.1801674,lower,7,75
6.08,0.63,0.1801698,lower,7,76
6.16,0.63,0.1801722,lower,7,77
6.24,0.63,0.1801746,lower,7,78
6.32,0.63,0.180177,lower,7,79
0.0,0.72,0.1799856,lower,8,0
0.08,0.72,0.179988,lower,8,1
0.16,0.72,0.1799904,lower,8,2
0.24,0.72,0.1799928,lower,8,3
0.32,0.72,0.1799952,lower,8,4
0.4,0.72,0.1799976,lower,8,5
0.48,0.72,0.18,lower,8,6
0.56,0.72,0.1800024,lower,8,7
0.64,0.72,0.1800048,lower,8,8
0.72,0.72,0.1800072,lower,8,9
0.8,0.72,0.1800096,lower,8,10
0.88,0.72,0.180012,lower,8,11
0.96,0.72,0.1800144,lower,8,12
1.04,0.72,0.1800168,lower,8,13
1.12,0.72,0.1800192,lower,8,14
1.2,0.72,0.1800216,lower,8,15
1.28,0.72,0.180024,lower,8,16
1.36,0.72,0.1800264,lower,8,17
1.44,0.72,0.1800288,lower,8,18
1.52,0.72,0.1800312,lower,8,19
1.6,0.72,0.1800336,lower,8,20
1.68,0.72,0.180036,lower,8,21
1.76,0.72,0.1800384,lower,8,22
1.84,0.72,0.1800408,lower,8,23
1.92,0.72,0.1800432,lower,8,24
2.0,0.72,0.1800456,lower,8,25
2.08,0.72,0.18004799999999999,lower,8,26
2.16,0.72,0.1800504,lower,8,27
2.24,0.72,0.18005279999999999,lower,8,28
2.32,0.72,0.1800552,lower,8,29
2.4,0.72,0.18005759999999998,lower,8,30
2.48,0.72,0.18006,lower,8,31
2.56,0.72,0.18006239999999998,lower,8,32
2.64,0.72,0.1800648,lower,8,33
2.72,0.72,0.18006719999999998,lower,8,34
2.8000000000000003,0.72,0.1800696,lower,8,35
2.88,0.72,0.18007199999999998,lower,8,36
2.96,0.72,0.1800744,lower,8,37
3.04,0.72,0.1800768,lower,8,38
3.12,0.72,0.1800792,lower,8,39
3.2,0.72,0.1800816,lower,8,40
3.2800000000000002,0.72,0.180084,lower,8,41
3.36,0.72,0.1800864,lower,8,42
3.44,0.72,0.1800888,lower,8,43
3.52,0.72,0.1800912,lower,8,44
3.6,0.72,0.1800936,lower,8,45
3.68,0.72,0.180096,lower,8,46
3.7600000000000002,0.72,0.1800984,lower,8,47
3.84,0.72,0.1801008,lower,8,48
3.92,0.72,0.1801032,lower,8,49
4.0,0.72,0.1801056,lower,8,50
4.08,0.72,0.180108,lower,8,51
4.16,0.72,0.1801104,lower,8,52
4.24,0.72,0.1801128,lower,8,53
4.32,0.72,0.1801152,lower,8,54
4.4,0.72,0.1801176,lower,8,55
4.48,0.72,0.18012,lower,8,56
4.5600000000000005,0.72,0.1801224,lower,8,57
4.64,0.72,0.1801248,lower,8,58
4.72,0.72,0.1801272,lower,8,59
4.8,0.72,0.1801296,lower,8,60
4.88,0.72,0.180132,lower,8,61
4.96,0.72,0.1801344,lower,8,62
5.04,0.72,0.18013679999999999,lower,8,63
5.12,0.72,0.1801392,lower,8,64
5.2,0.72,0.18014159999999999,lower,8,65
5.28,0.72,0.180144,lower,8,66
5.36,0.72,0.18014639999999998,lower,8,67
5.44,0.72,0.1801488,lower,8,68
5.5200000000000005,0.72,0.18015119999999998,lower,8,69
5.6000000000000005,0.72,0.1801536,lower,8,70
5.68,0.72,0.18015599999999998,lower,8,71
5.76,0.72,0.1801584,lower,8,72
5.84,0.72,0.18016079999999998,lower,8,73
5.92,0.72,0.1801632,lower,8,74
6.0,0.72,0.1801656,lower,8,75
6.08,0.72,0.180168,lower,8,76
6.16,0.72,0.1801704,lower,8,77
6.24,0.72,0.1801728,lower,8,78
6.32,0.72,0.1801752,lower,8,79
0.0,0.8099999999999999,0.1799838,lower,9,0
0.08,0.8099999999999999,0.1799862,lower,9,1
0.16,0.8099999999999999,0.1799886,lower,9,2
0.24,0.8099999999999999,0.179991,lower,9,3
0.32,0.8099999999999999,0.1799934,lower,9,4
0.4,0.8099999999999999,0.1799958,lower,9,5
0.48,0.8099999999999999,0.1799982,lower,9,6
0.56,0.8099999999999999,0.1800006,lower,9,7
0.64,0.8099999999999999,0.180003,lower,9,8
0.72,0.8099999999999999,0.1800054,lower,9,9
0.8,0.8099999999999999,0.1800078,lower,9,10
0.88,0.8099999999999999,0.1800102,lower,9,11
0.96,0.8099999999999999,0.1800126,lower,9,12
1.04,0.8099999999999999,0.180015,lower,9,13
1.12,0.8099999999999999,0.1800174,lower,9,14
1.2,0.8099999999999999,0.1800198,lower,9,15
1.28,0.8099999999999999,0.1800222,lower,9,16
1.36,0.8099999999999999,0.1800246,lower,9,17
1.44,0.8099999999999999,0.180027,lower,9,18
1.52,0.8099999999999999,0.1800294,lower,9,19
1.6,0.8099999999999999,0.1800318,lower,9,20
1.68,0.8099999999999999,0.1800342,lower,9,21
1.76,0.8099999999999999,0.1800366,lower,9,22
1.84,0.8099999999999999,0.180039,lower,9,23
1.92,0.8099999999999999,0.1800414,lower,9,24
2.0,0.8099999999999999,0.1800438,lower,9,25
2.08,0.8099999999999999,0.1800462,lower,9,26
2.16,0.8099999999999999,0.1800486,lower,9,27
2.24,0.8099999999999999,0.180051,lower,9,28
2.32,0.8099999999999999,0.1800534,lower,9,29
2.4,0.8099999999999999,0.1800558,lower,9,30
2.48,0.8099999999999999,0.1800582,lower,9,31
2.56,0.8099999999999999,0.1800606,lower,9,32
2.64,0.8099999999999999,0.180063,lower,9,33
2.72,0.8099999999999999,0.1800654,lower,9,34
2.8000000000000003,0.8099999999999999,0.1800678,lower,9,35
2.88,0.8099999999999999,0.18007019999999999,lower,9,36
2.96,0.8099999999999999,0.1800726,lower,9,37
3.04,0.8099999999999999,0.180075,lower,9,38
3.12,0.8099999999999999,0.1800774,lower,9,39
3.2,0.8099999999999999,0.1800798,lower,9,40
3.2800000000000002,0.8099999999999999,0.1800822,lower,9,41
3.36,0.8099999999999999,0.1800846,lower,9,42
3.44,0.8099999999999999,0.180087,lower,9,43
3.52,0.8099999999999999,0.1800894,lower,9,44
3.6,0.8099999999999999,0.1800918,lower,9,45
3.68,0.8099999999999999,0.1800942,lower,9,46
3.7600000000000002,0.8099999999999999,0.1800966,lower,9,47
3.84,0.8099999999999999,0.180099,lower,9,48
3.92,0.8099999999999999,0.1801014,lower,9,49
4.0,0.8099999999999999,0.1801038,lower,9,50
4.08,0.8099999999999999,0.1801062,lower,9,51
4.16,0.8099999999999999,0.1801086,lower,9,52
4.24,0.8099999999999999,0.180111,lower,9,53
4.32,0.8099999999999999,0.1801134,lower,9,54
4.4,0.8099999999999999,0.1801158,lower,9,55
4.48,0.8099999999999999,0.1801182,lower,9,56
4.5600000000000005,0.8099999999999999,0.1801206,lower,9,57
4.64,0.8099999999999999,0.180123,lower,9,58
4.72,0.8099999999999999,0.1801254,lower,9,59
4.8,0.8099999999999999,0.1801278,lower,9,60
4.88,0.8099999999999999,0.1801302,lower,9,61
4.96,0.8099999999999999,0.1801326,lower,9,62
5.04,0.8099999999999999,0.180135,lower,9,63
5.12,0.8099999999999999,0.1801374,lower,9,64
5.2,0.8099999999999999,0.1801398,lower,9,65
5.28,0.8099999999999999,0.1801422,lower,9,66
5.36,0.8099999999999999,0.1801446,lower,9,67
5.44,0.8099999999999999,0.180147,lower,9,68
5.5200000000000005,0.8099999999999999,0.1801494,lower,9,69
5.6000000000000005,0.8099999999999999,0.1801518,lower,9,70
5.68,0.8099999999999999,0.1801542,lower,9,71
5.76,0.8099999999999999,0.1801566,lower,9,72
5.84,0.8099999999999999,0.18015899999999999,lower,9,73
5.92,0.8099999999999999,0.1801614,lower,9,74
6.0,0.8099999999999999,0.1801638,lower,9,75
6.08,0.8099999999999999,0.1801662,lower,9,76
6.16,0.8099999999999999,0.1801686,lower,9,77
6.24,0.8099999999999999,0.180171,lower,9,78
6.32,0.8099999999999999,0.1801734,lower,9,79
0.0,0.8999999999999999,0.179982,lower,10,0
0.08,0.8999999999999999,0.17998440000000002,lower,10,1
0.16,0.8999999999999999,0.1799868,lower,10,2
0.24,0.8999999999999999,0.17998920000000002,lower,10,3
0.32,0.8999999999999999,0.1799916,lower,10,4
0.4,0.8999999999999999,0.17999400000000002,lower,10,5
0.48,0.8999999999999999,0.1799964,lower,10,6
0.56,0.8999999999999999,0.17999880000000001,lower,10,7
0.64,0.8999999999999999,0.1800012,lower,10,8
0.72,0.8999999999999999,0.1800036,lower,10,9
0.8,0.8999999999999999,0.180006,lower,10,10
0.88,0.8999999999999999,0.1800084,lower,10,11
0.96,0.8999999999999999,0.1800108,lower,10,12
1.04,0.8999999999999999,0.1800132,lower,10,13
1.12,0.8999999999999999,0.1800156,lower,10,14
1.2,0.8999999999999999,0.180018,lower,10,15
1.28,0.8999999999999999,0.1800204,lower,10,16
1.36,0.8999999999999999,0.1800228,lower,10,17
1.44,0.8999999999999999,0.1800252,lower,10,18
1.52,0.8999999999999999,0.1800276,lower,10,19
1.6,0.8999999999999999,0.18003,lower,10,20
1.68,0.8999999999999999,0.1800324,lower,10,21
1.76,0.8999999999999999,0.1800348,lower,10,22
1.84,0.8999999999999999,0.1800372,lower,10,23
1.92,0.8999999999999999,0.1800396,lower,10,24
2.0,0.8999999999999999,0.180042,lower,10,25
2.08,0.8999999999999999,0.1800444,lower,10,26
2.16,0.8999999999999999,0.1800468,lower,10,27
2.24,0.8999999999999999,0.1800492,lower,10,28
2.32,0.8999999999999999,0.1800516,lower,10,29
2.4,0.8999999999999999,0.180054,lower,10,30
2.48,0.8999999999999999,0.1800564,lower,10,31
2.56,0.8999999999999999,0.1800588,lower,10,32
2.64,0.8999999999999999,0.1800612,lower,10,33
2.72,0.8999999999999999,0.1800636,lower,10,34
2.8000000000000003,0.8999999999999999,0.180066,lower,10,35
2.88,0.8999999999999999,0.1800684,lower,10,36
2.96,0.8999999999999999,0.1800708,lower,10,37
3.04,0.8999999999999999,0.18007320000000002,lower,10,38
3.12,0.8999999999999999,0.1800756,lower,10,39
3.2,0.8999999999999999,0.18007800000000002,lower,10,40
3.2800000000000002,0.8999999999999999,0.1800804,lower,10,41
3.36,0.8999999999999999,0.18008280000000002,lower,10,42
3.44,0.8999999999999999,0.1800852,lower,10,43
3.52,0.8999999999999999,0.18008760000000001,lower,10,44
3.6,0.8999999999999999,0.18009,lower,10,45
3.68,0.8999999999999999,0.1800924,lower,10,46
3.7600000000000002,0.8999999999999999,0.1800948,lower,10,47
3.84,0.8999999999999999,0.1800972,lower,10,48
3.92,0.8999999999999999,0.1800996,lower,10,49
4.0,0.8999999999999999,0.180102,lower,10,50
4.08,0.8999999999999999,0.1801044,lower,10,51
4.16,0.8999999999999999,0.1801068,lower,10,52
4.24,0.8999999999999999,0.1801092,lower,10,53
4.32,0.8999999999999999,0.1801116,lower,10,54
4.4,0.8999999999999999,0.180114,lower,10,55
4.48,0.8999999999999999,0.1801164,lower,10,56
4.5600000000000005,0.8999999999999999,0.1801188,lower,10,57
4.64,0.8999999999999999,0.1801212,lower,10,58
4.72,0.8999999999999999,0.1801236,lower,10,59
4.8,0.8999999999999999,0.180126,lower,10,60
4.88,0.8999999999999999,0.1801284,lower,10,61
4.96,0.8999999999999999,0.1801308,lower,10,62
5.04,0.8999999999999999,0.1801332,lower,10,63
5.12,0.8999999999999999,0.1801356,lower,10,64
5.2,0.8999999999999999,0.180138,lower,10,65
5.28,0.8999999999999999,0.1801404,lower,10,66
5.36,0.8999999999999999,0.1801428,lower,10,67
5.44,0.8999999999999999,0.1801452,lower,10,68
5.5200000000000005,0.8999999999999999,0.1801476,lower,10,69
5.6000000000000005,0.8999999999999999,0.18015,lower,10,70
5.68,0.8999999999999999,0.1801524,lower,10,71
5.76,0.8999999999999999,0.1801548,lower,10,72
5.84,0.8999999999999999,0.1801572,lower,10,73
5.92,0.8999999999999999,0.1801596,lower,10,74
6.0,0.8999999999999999,0.18016200000000002,lower,10,75
6.08,0.8999999999999999,0.1801644,lower,10,76
6.16,0.8999999999999999,0.18016680000000002,lower,10,77
6.24,0.8999999999999999,0.1801692,lower,10,78
6.32,0.8999999999999999,0.18017160000000002,lower,10,79
0.0,0.99,0.1799802,lower,11,0
0.08,0.99,0.17998260000000002,lower,11,1
0.16,0.99,0.179985,lower,11,2
0.24,0.99,0.17998740000000002,lower,11,3
0.32,0.99,0.1799898,lower,11,4
0.4,0.99,0.17999220000000002,lower,11,5
0.48,0.99,0.1799946,lower,11,6
0.56,0.99,0.17999700000000002,lower,11,7
0.64,0.99,0.1799994,lower,11,8
0.72,0.99,0.18000180000000002,lower,11,9
0.8,0.99,0.1800042,lower,11,10
0.88,0.99,0.18000660000000002,lower,11,11
0.96,0.99,0.180009,lower,11,12
1.04,0.99,0.18001140000000002,lower,11,13
1.12,0.99,0.1800138,lower,11,14
1.2,0.99,0.18001620000000002,lower,11,15
1.28,0.99,0.1800186,lower,11,16
1.36,0.99,0.18002100000000001,lower,11,17
1.44,0.99,0.1800234,lower,11,18
1.52,0.99,0.1800258,lower,11,19
1.6,0.99,0.1800282,lower,11,20
1.68,0.99,0.1800306,lower,11,21
1.76,0.99,0.180033,lower,11,22
1.84,0.99,0.1800354,lower,11,23
1.92,0.99,0.1800378,lower,11,24
2.0,0.99,0.1800402,lower,11,25
2.08,0.99,0.1800426,lower,11,26
2.16,0.99,0.180045,lower,11,27
2.24,0.99,0.1800474,lower,11,28
2.32,0.99,0.1800498,lower,11,29
2.4,0.99,0.1800522,lower,11,30
2.48,0.99,0.1800546,lower,11,31
2.56,0.99,0.180057,lower,11,32
2.64,0.99,0.1800594,lower,11,33
2.72,0.99,0.1800618,lower,11,34
2.8000000000000003,0.99,0.1800642,lower,11,35
2.88,0.99,0.1800666,lower,11,36
2.96,0.99,0.180069,lower,11,37
3.04,0.99,0.18007140000000002,lower,11,38
3.12,0.99,0.1800738,lower,11,39
3.2,0.99,0.18007620000000002,lower,11,40
3.2800000000000002,0.99,0.1800786,lower,11,41
3.36,0.99,0.18008100000000002,lower,11,42
3.44,0.99,0.1800834,lower,11,43
3.52,0.99,0.18008580000000002,lower,11,44
3.6,0.99,0.1800882,lower,11,45
3.68,0.99,0.18009060000000002,lower,11,46
3.7600000000000002,0.99,0.180093,lower,11,47
3.84,0.99,0.18009540000000002,lower,11,48
3.92,0.99,0.1800978,lower,11,49
4.0,0.99,0.18010020000000002,lower,11,50
4.08,0.99,0.1801026,lower,11,51
4.16,0.99,0.18010500000000002,lower,11,52
4.24,0.99,0.1801074,lower,11,53
4.32,0.99,0.18010980000000001,lower,11,54
4.4,0.99,0.1801122,lower,11,55
4.48,0.99,0.1801146,lower,11,56
4.5600000000000005,0.99,0.180117,lower,11,57
4.64,0.99,0.1801194,lower,11,58
4.72,0.99,0.1801218,lower,11,59
4.8,0.99,0.1801242,lower,11,60
4.88,0.99,0.1801266,lower,11,61
4.96,0.99,0.180129,lower,11,62
5.04,0.99,0.1801314,lower,11,63
5.12,0.99,0.1801338,lower,11,64
5.2,0.99,0.1801362,lower,11,65
5.28,0.99,0.1801386,lower,11,66
5.36,0.99,0.180141,lower,11,67
5.44,0.99,0.1801434,lower,11,68
5.5200000000000005,0.99,0.1801458,lower,11,69
5.6000000000000005,0.99,0.1801482,lower,11,70
5.68,0.99,0.1801506,lower,11,71
5.76,0.99,0.180153,lower,11,72
5.84,0.99,0.1801554,lower,11,73
5.92,0.99,0.1801578,lower,11,74
6.0,0.99,0.18016020000000002,lower,11,75
6.08,0.99,0.1801626,lower,11,76
6.16,0.99,0.18016500000000002,lower,11,77
6.24,0.99,0.1801674,lower,11,78
6.32,0.99,0.18016980000000002,lower,11,79
0.0,1.08,0.17997839999999998,lower,12,0
0.08,1.08,0.1799808,lower,12,1
0.16,1.08,0.17998319999999998,lower,12,2
0.24,1.08,0.1799856,lower,12,3
0.32,1.08,0.17998799999999998,lower,12,4
0.4,1.08,0.1799904,lower,12,5
0.48,1.08,0.17999279999999998,lower,12,6
0.56,1.08,0.1799952,lower,12,7
0.64,1.08,0.17999759999999998,lower,12,8
0.72,1.08,0.18,lower,12,9
0.8,1.08,0.18000239999999998,lower,12,10
0.88,1.08,0.1800048,lower,12,11
0.96,1.08,0.18000719999999998,lower,12,12
1.04,1.08,0.1800096,lower,12,13
1.12,1.08,0.18001199999999998,lower,12,14
1.2,1.08,0.1800144,lower,12,15
1.28,1.08,0.18001679999999998,lower,12,16
1.36,1.08,0.1800192,lower,12,17
1.44,1.08,0.18002159999999998,lower,12,18
1.52,1.08,0.180024,lower,12,19
1.6,1.08,0.18002639999999998,lower,12,20
1.68,1.08,0.1800288,lower,12,21
1.76,1.08,0.18003119999999997,lower,12,22
1.84,1.08,0.1800336,lower,12,23
1.92,1.08,0.18003599999999997,lower,12,24
2.0,1.08,0.1800384,lower,12,25
2.08,1.08,0.18004079999999997,lower,12,26
2.16,1.08,0.1800432,lower,12,27
2.24,1.08,0.18004559999999997,lower,12,28
2.32,1.08,0.18004799999999999,lower,12,29
2.4,1.08,0.18005039999999997,lower,12,30
2.48,1.08,0.18005279999999999,lower,12,31
2.56,1.08,0.18005519999999997,lower,12,32
2.64,1.08,0.18005759999999998,lower,12,33
2.72,1.08,0.18005999999999997,lower,12,34
2.8000000000000003,1.08,0.18006239999999998,lower,12,35
2.88,1.08,0.18006479999999997,lower,12,36
2.96,1.08,0.18006719999999998,lower,12,37
3.04,1.08,0.1800696,lower,12,38
3.12,1.08,0.18007199999999998,lower,12,39
3.2,1.08,0.1800744,lower,12,40
3.2800000000000002,1.08,0.18007679999999998,lower,12,41
3.36,1.08,0.1800792,lower,12,42
3.44,1.08,0.18008159999999998,lower,12,43
3.52,1.08,0.180084,lower,12,44
3.6,1.08,0.18008639999999998,lower,12,45
3.68,1.08,0.1800888,lower,12,46
3.7600000000000002,1.08,0.18009119999999998,lower,12,47
3.84,1.08,0.1800936,lower,12,48
3.92,1.08,0.18009599999999998,lower,12,49
4.0,1.08,0.1800984,lower,12,50
4.08,1.08,0.18010079999999998,lower,12,51
4.16,1.08,0.1801032,lower,12,52
4.24,1.08,0.18010559999999998,lower,12,53
4.32,1.08,0.180108,lower,12,54
4.4,1.08,0.18011039999999998,lower,12,55
4.48,1.08,0.1801128,lower,12,56
4.5600000000000005,1.08,0.18011519999999998,lower,12,57
4.64,1.08,0.1801176,lower,12,58
4.72,1.08,0.18011999999999997,lower,12,59
4.8,1.08,0.1801224,lower,12,60
4.88,1.08,0.18012479999999997,lower,12,61
4.96,1.08,0.1801272,lower,12,62
5.04,1.08,0.18012959999999997,lower,12,63
5.12,1.08,0.180132,lower,12,64
5.2,1.08,0.18013439999999997,lower,12,65
5.28,1.08,0.18013679999999999,lower,12,66
5.36,1.08,0.18013919999999997,lower,12,67
5.44,1.08,0.18014159999999999,lower,12,68
5.5200000000000005,1.08,0.18014399999999997,lower,12,69
5.6000000000000005,1.08,0.18014639999999998,lower,12,70
5.68,1.08,0.18014879999999997,lower,12,71
5.76,1.08,0.18015119999999998,lower,12,72
5.84,1.08,0.18015359999999997,lower,12,73
5.92,1.08,0.18015599999999998,lower,12,74
6.0,1.08,0.1801584,lower,12,75
6.08,1.08,0.18016079999999998,lower,12,76
6.16,1.08,0.1801632,lower,12,77
6.24,1.08,0.18016559999999998,lower,12,78
6.32,1.08,0.180168,lower,12,79
0.0,1.17,0.1799766,lower,13,0
0.08,1.17,0.179979,lower,13,1
0.16,1.17,0.17998139999999999,lower,13,2
0.24,1.17,0.1799838,lower,13,3
0.32,1.17,0.17998619999999999,lower,13,4
0.4,1.17,0.1799886,lower,13,5
0.48,1.17,0.17999099999999998,lower,13,6
0.56,1.17,0.1799934,lower,13,7
0.64,1.17,0.17999579999999998,lower,13,8
0.72,1.17,0.1799982,lower,13,9
0.8,1.17,0.18000059999999998,lower,13,10
0.88,1.17,0.180003,lower,13,11
0.96,1.17,0.18000539999999998,lower,13,12
1.04,1.17,0.1800078,lower,13,13
1.12,1.17,0.18001019999999998,lower,13,14
1.2,1.17,0.1800126,lower,13,15
1.28,1.17,0.18001499999999998,lower,13,16
1.36,1.17,0.1800174,lower,13,17
1.44,1.17,0.18001979999999998,lower,13,18
1.52,1.17,0.1800222,lower,13,19
1.6,1.17,0.18002459999999998,lower,13,20
1.68,1.17,0.180027,lower,13,21
1.76,1.17,0.18002939999999998,lower,13,22
1.84,1.17,0.1800318,lower,13,23
1.92,1.17,0.18003419999999998,lower,13,24
2.0,1.17,0.1800366,lower,13,25
2.08,1.17,0.18003899999999998,lower,13,26
2.16,1.17,0.1800414,lower,13,27
2.24,1.17,0.18004379999999998,lower,13,28
2.32,1.17,0.1800462,lower,13,29
2.4,1.17,0.18004859999999998,lower,13,30
2.48,1.17,0.180051,lower,13,31
2.56,1.17,0.18005339999999997,lower,13,32
2.64,1.17,0.1800558,lower,13,33
2.72,1.17,0.18005819999999997,lower,13,34
2.8000000000000003,1.17,0.1800606,lower,13,35
2.88,1.17,0.18006299999999997,lower,13,36
2.96,1.17,0.1800654,lower,13,37
3.04,1.17,0.1800678,lower,13,38
3.12,1.17,0.18007019999999999,lower,13,39
3.2,1.17,0.1800726,lower,13,40
3.2800000000000002,1.17,0.18007499999999999,lower,13,41
3.36,1.17,0.1800774,lower,13,42
3.44,1.17,0.18007979999999998,lower,13,43
3.52,1.17,0.1800822,lower,13,44
3.6,1.17,0.18008459999999998,lower,13,45
3.68,1.17,0.180087,lower,13,46
3.7600000000000002,1.17,0.18008939999999998,lower,13,47
3.84,1.17,0.1800918,lower,13,48
3.92,1.17,0.18009419999999998,lower,13,49
4.0,1.17,0.1800966,lower,13,50
4.08,1.17,0.18009899999999998,lower,13,51
4.16,1.17,0.1801014,lower,13,52
4.24,1.17,0.18010379999999998,lower,13,53
4.32,1.17,0.1801062,lower,13,54
4.4,1.17,0.18010859999999998,lower,13,55
4.48,1.17,0.180111,lower,13,56
4.5600000000000005,1.17,0.18011339999999998,lower,13,57
4.64,1.17,0.1801158,lower,13,58
4.72,1.17,0.18011819999999998,lower,13,59
4.8,1.17,0.1801206,lower,13,60
4.88,1.17,0.18012299999999998,lower,13,61
4.96,1.17,0.1801254,lower,13,62
5.04,1.17,0.18012779999999998,lower,13,63
5.12,1.17,0.1801302,lower,13,64
5.2,1.17,0.18013259999999998,lower,13,65
5.28,1.17,0.180135,lower,13,66
5.36,1.17,0.18013739999999998,lower,13,67
5.44,1.17,0.1801398,lower,13,68
5.5200000000000005,1.17,0.18014219999999997,lower,13,69
5.6000000000000005,1.17,0.1801446,lower,13,70
5.68,1.17,0.18014699999999997,lower,13,71
5.76,1.17,0.1801494,lower,13,72
5.84,1.17,0.18015179999999997,lower,13,73
5.92,1.17,0.1801542,lower,13,74
6.0,1.17,0.1801566,lower,13,75
6.08,1.17,0.18015899999999999,lower,13,76
6.16,1.17,0.1801614,lower,13,77
6.24,1.17,0.18016379999999999,lower,13,78
6.32,1.17,0.1801662,lower,13,79
0.0,1.26,0.1799748,lower,14,0
0.08,1.26,0.1799772,lower,14,1
0.16,1.26,0.1799796,lower,14,2
0.24,1.26,0.179982,lower,14,3
0.32,1.26,0.1799844,lower,14,4
0.4,1.26,0.1799868,lower,14,5
0.48,1.26,0.1799892,lower,14,6
0.56,1.26,0.1799916,lower,14,7
0.64,1.26,0.179994,lower,14,8
0.72,1.26,0.1799964,lower,14,9
0.8,1.26,0.1799988,lower,14,10
0.88,1.26,0.1800012,lower,14,11
0.96,1.26,0.18000359999999999,lower,14,12
1.04,1.26,0.180006,lower,14,13
1.12,1.26,0.18000839999999999,lower,14,14
1.2,1.26,0.1800108,lower,14,15
1.28,1.26,0.18001319999999998,lower,14,16
1.36,1.26,0.1800156,lower,14,17
1.44,1.26,0.18001799999999998,lower,14,18
1.52,1.26,0.1800204,lower,14,19
1.6,1.26,0.18002279999999998,lower,14,20
1.68,1.26,0.1800252,lower,14,21
1.76,1.26,0.18002759999999998,lower,14,22
1.84,1.26,0.18003,lower,14,23
1.92,1.26,0.18003239999999998,lower,14,24
2.0,1.26,0.1800348,lower,14,25
2.08,1.26,0.18003719999999998,lower,14,26
2.16,1.26,0.1800396,lower,14,27
2.24,1.26,0.18004199999999998,lower,14,28
2.32,1.26,0.1800444,lower,14,29
2.4,1.26,0.18004679999999998,lower,14,30
2.48,1.26,0.1800492,lower,14,31
2.56,1.26,0.18005159999999998,lower,14,32
2.64,1.26,0.180054,lower,14,33
2.72,1.26,0.18005639999999998,lower,14,34
2.8000000000000003,1.26,0.1800588,lower,14,35
2.88,1.26,0.18006119999999998,lower,14,36
2.96,1.26,0.1800636,lower,14,37
3.04,1.26,0.180066,lower,14,38
3.12,1.26,0.1800684,lower,14,39
3.2,1.26,0.1800708,lower,14,40
3.2800000000000002,1.26,0.1800732,lower,14,41
3.36,1.26,0.1800756,lower,14,42
3.44,1.26,0.180078,lower,14,43
3.52,1.26,0.1800804,lower,14,44
3.6,1.26,0.1800828,lower,14,45
3.68,1.26,0.1800852,lower,14,46
3.7600000000000002,1.26,0.1800876,lower,14,47
3.84,1.26,0.18009,lower,14,48
3.92,1.26,0.18009239999999999,lower,14,49
4.0,1.26,0.1800948,lower,14,50
4.08,1.26,0.18009719999999999,lower,14,51
4.16,1.26,0.1800996,lower,14,52
4.24,1.26,0.18010199999999998,lower,14,53
4.32,1.26,0.1801044,lower,14,54
4.4,1.26,0.18010679999999998,lower,14,55
4.48,1.26,0.1801092,lower,14,56
4.5600000000000005,1.26,0.18011159999999998,lower,14,57
4.64,1.26,0.180114,lower,14,58
4.72,1.26,0.18011639999999998,lower,14,59
4.8,1.26,0.1801188,lower,14,60
4.88,1.26,0.18012119999999998,lower,14,61
4.96,1.26,0.1801236,lower,14,62
5.04,1.26,0.18012599999999998,lower,14,63
5.12,1.26,0.1801284,lower,14,64
5.2,1.26,0.18013079999999998,lower,14,65
5.28,1.26,0.1801332,lower,14,66
5.36,1.26,0.18013559999999998,lower,14,67
5.44,1.26,0.180138,lower,14,68
5.5200000000000005,1.26,0.18014039999999998,lower,14,69
5.6000000000000005,1.26,0.1801428,lower,14,70
5.68,1.26,0.18014519999999998,lower,14,71
